Employee_ID,Age,Gender,Department,Remote_Work,Daily_Work_Hours,Screen_Time_Hours,Sleep_Quality,Physical_Activity_Level,Burnout_Score,Stress_Level,Coffee_Intake_per_Day,Meeting_Hours_per_Day,Internet_Speed_MBPS,Device_Type,Noise_Level,Mood,Commute_Hours_PreRemote,Work_Engagement_Score,Weekly_Mental_Breaks
E002,28,nan,hr,no,12.0,10.5 hrs,Poor,nan,5.56,Medium,2.0,5.0,150.0,Desktop,Low,Happy,5.0,8.6,0.0
E006,43,nan,Admin,yes,8.0,nan,Fair,Medium,6.48,High,0.0,5.0,20.0,Mobile,Medium,Tired,5.0,4.14,0.0
E004,48,Female,it,no,10.0,6 hrs,nan,nan,3.57,Medium,2.0,1.0,20.0,Mobile,Low,Calm,0.0,10.26,
E005,36,F,it,no,4.0,6 hrs,nan,nan,5.93,nan,2.0,2.0,150.0,Laptop,Medium,Calm,0.0,10.06,0.0
E001,47,M,it,no,12.0,8,Fair,Medium,6.67,High,,5.0,100.0,Desktop,Medium,nan,3.0,5.81,0.0
E001,44,nan,Admin,No,8.0,nan,Poor,nan,1.13,nan,2.0,2.0,,Desktop,High,Stressed,1.0,8.29,1.0
E005,34,male,HR,no,10.0,6 hrs,Good,nan,5.35,Low,3.0,1.0,20.0,Desktop,nan,nan,4.0,5.2,1.0
E006,47,Male,Sales,Yes,10.0,nan,Good,High,5.75,Low,0.0,2.0,100.0,Mobile,Medium,Stressed,2.0,8.03,5.0
E005,24,F,it,no,4.0,8,Poor,Medium,3.17,High,,3.0,150.0,nan,High,nan,4.0,5.65,1.0
E002,50,Female,Sales,no,4.0,nan,Fair,Low,2.61,High,0.0,3.0,,Desktop,Low,nan,,3.43,4.0
E001,23,F,hr,yes,12.0,10.5 hrs,Poor,Low,3.62,Medium,3.0,1.0,10.0,Laptop,High,Calm,2.0,-1.07,5.0
E005,49,Female,HR,no,,8,Good,nan,4.63,nan,2.0,2.0,150.0,Mobile,Medium,Stressed,2.0,5.46,1.0
E003,44,F,hr,No,8.0,nan,Poor,High,3.5,Low,2.0,,10.0,nan,High,Calm,5.0,6.56,1.0
E003,27,M,Sales,nan,10.0,6 hrs,Poor,nan,6.11,Medium,,,150.0,Desktop,nan,Stressed,3.0,8.66,
E005,32,male,nan,no,12.0,7,Fair,High,5.85,Low,0.0,2.0,100.0,nan,Low,Tired,4.0,6.07,1.0
E002,38,Male,Admin,no,12.0,7,nan,nan,5.75,Medium,2.0,1.0,,Mobile,High,Tired,4.0,8.01,0.0
E001,24,nan,nan,no,4.0,8,Good,Low,7.52,Medium,1.0,,100.0,nan,Low,Tired,1.0,5.09,3.0
E003,43,M,it,yes,10.0,7,Good,Medium,6.29,Low,2.0,5.0,,Mobile,Medium,Happy,1.0,5.33,0.0
E005,50,male,nan,nan,6.0,10.5 hrs,Poor,High,5.57,Medium,2.0,4.0,150.0,nan,nan,Calm,4.0,8.11,5.0
E005,50,Male,hr,yes,,8,Good,nan,2.55,Low,4.0,5.0,10.0,nan,nan,Calm,1.0,1.07,
E004,26,F,Admin,yes,,6 hrs,Good,nan,7.31,High,0.0,6.0,150.0,Mobile,High,Tired,1.0,6.03,3.0
E005,31,nan,nan,yes,4.0,6 hrs,nan,High,7.53,nan,0.0,4.0,10.0,nan,Low,nan,2.0,5.2,
E002,31,Male,IT,No,10.0,8,Good,High,4.34,Medium,1.0,2.0,100.0,Laptop,Low,Calm,3.0,8.72,3.0
E003,30,FEMALE,HR,nan,12.0,7,Good,Low,3.38,Low,1.0,4.0,50.0,Desktop,High,Stressed,,4.94,
E004,42,Male,Sales,No,,7,Fair,High,6.51,Low,1.0,,20.0,nan,High,Calm,2.0,7.03,3.0
E003,34,male,Admin,No,12.0,6 hrs,Fair,nan,1.36,nan,0.0,4.0,100.0,nan,High,Calm,5.0,7.84,
E003,31,M,it,nan,8.0,10.5 hrs,Fair,Low,5.8,nan,4.0,2.0,150.0,nan,High,Stressed,1.0,3.01,5.0
E002,32,nan,hr,No,6.0,7,Fair,Low,7.99,nan,4.0,3.0,150.0,Desktop,nan,Tired,2.0,5.72,5.0
E005,25,M,HR,nan,4.0,10.5 hrs,Fair,Medium,4.24,Medium,3.0,4.0,10.0,Mobile,High,Tired,2.0,5.14,0.0
E002,52,nan,it,no,,7,nan,Medium,5.48,Low,0.0,,20.0,Desktop,Low,Stressed,0.0,7.89,4.0
E005,54,FEMALE,hr,yes,8.0,8,Good,Medium,5.2,Medium,3.0,,,nan,Medium,Calm,2.0,7.35,
E004,29,male,nan,No,8.0,nan,Poor,High,7.09,Medium,2.0,1.0,100.0,Mobile,Low,Calm,2.0,5.53,2.0
E002,53,Male,Admin,nan,6.0,6 hrs,nan,Low,5.21,High,1.0,5.0,20.0,nan,High,Tired,3.0,3.91,4.0
E002,54,FEMALE,Sales,Yes,4.0,8,Poor,High,4.31,nan,3.0,2.0,20.0,Mobile,nan,Happy,4.0,8.08,0.0
E006,29,F,Admin,No,4.0,7,Fair,Low,1.96,High,,2.0,100.0,nan,High,Tired,0.0,5.86,3.0
E001,35,Female,IT,No,12.0,6 hrs,Good,nan,5.19,High,3.0,4.0,10.0,nan,Medium,Stressed,0.0,2.76,2.0
E002,29,F,IT,nan,4.0,nan,Fair,High,4.86,Medium,0.0,3.0,,Mobile,High,Happy,0.0,2.94,4.0
E006,28,male,Admin,Yes,8.0,nan,nan,Low,0.93,Medium,1.0,3.0,10.0,Laptop,Medium,Happy,5.0,6.88,
E001,34,FEMALE,nan,Yes,12.0,7,Poor,Medium,2.99,Low,1.0,5.0,10.0,Desktop,High,Stressed,0.0,3.45,5.0
E005,42,M,Sales,no,4.0,6 hrs,Good,Medium,3.8,High,4.0,5.0,50.0,Mobile,nan,nan,3.0,9.72,
E005,53,FEMALE,HR,No,6.0,7,nan,nan,3.81,nan,3.0,,20.0,Desktop,Low,Tired,4.0,4.13,5.0
E005,32,Female,Sales,yes,8.0,nan,nan,High,4.94,High,4.0,3.0,50.0,Laptop,Medium,Calm,5.0,6.0,1.0
E006,35,male,nan,No,10.0,8,Good,Low,4.78,Low,3.0,6.0,10.0,Laptop,Low,Tired,3.0,6.32,5.0
E006,32,FEMALE,hr,yes,6.0,8,Good,Medium,4.87,High,0.0,3.0,,Mobile,High,Stressed,0.0,4.54,4.0
E001,23,nan,Admin,yes,6.0,10.5 hrs,nan,Low,9.52,High,0.0,3.0,100.0,Laptop,Low,Calm,4.0,1.52,0.0
E005,38,F,Admin,nan,4.0,nan,Poor,High,4.12,High,2.0,4.0,20.0,Laptop,nan,nan,3.0,6.38,2.0
E003,35,Male,Admin,No,12.0,nan,Poor,Medium,3.26,Low,3.0,,100.0,nan,nan,Stressed,4.0,4.49,1.0
E002,46,F,Admin,nan,12.0,7,nan,nan,8.13,High,3.0,1.0,150.0,nan,Low,Tired,5.0,6.23,
E006,48,male,HR,no,8.0,10.5 hrs,nan,nan,7.93,Medium,1.0,5.0,20.0,Laptop,Low,Happy,3.0,5.76,5.0
E006,29,FEMALE,IT,yes,4.0,10.5 hrs,Fair,High,2.84,High,1.0,6.0,100.0,nan,nan,Stressed,,6.53,5.0
E006,38,F,nan,Yes,12.0,6 hrs,Fair,High,7.43,Medium,4.0,6.0,10.0,Laptop,Medium,Stressed,4.0,9.12,
E001,26,FEMALE,hr,yes,,7,Poor,Low,1.31,High,2.0,2.0,50.0,nan,Medium,Tired,3.0,4.91,2.0
E005,33,F,nan,no,10.0,8,Fair,nan,10.74,Medium,0.0,3.0,100.0,Laptop,nan,nan,0.0,5.06,2.0
E003,39,male,it,yes,,6 hrs,Poor,High,8.57,High,3.0,3.0,,Laptop,nan,Tired,0.0,2.67,
E002,47,M,it,nan,4.0,10.5 hrs,Good,High,6.06,nan,4.0,1.0,150.0,Desktop,Medium,Tired,0.0,5.61,4.0
E002,52,F,it,No,4.0,8,Fair,nan,6.72,Medium,2.0,,10.0,Laptop,Low,nan,5.0,6.82,5.0
E005,27,Male,IT,Yes,12.0,nan,Poor,Low,5.89,nan,1.0,3.0,150.0,Desktop,Low,nan,,5.03,3.0
E003,36,F,Sales,nan,6.0,7,Poor,Low,3.68,Medium,2.0,5.0,,Mobile,High,Stressed,3.0,6.83,5.0
E001,47,male,HR,No,4.0,10.5 hrs,nan,nan,7.39,High,4.0,6.0,,Laptop,Medium,Happy,4.0,5.64,4.0
E006,33,F,Admin,Yes,6.0,nan,Poor,nan,7.71,Low,0.0,3.0,50.0,Laptop,nan,Tired,4.0,3.4,1.0
E006,35,Male,IT,no,8.0,10.5 hrs,Fair,nan,3.55,High,1.0,1.0,150.0,Desktop,High,Happy,1.0,6.62,0.0
E005,22,nan,hr,yes,8.0,8,nan,nan,4.94,Low,,4.0,,Laptop,Low,nan,2.0,5.59,5.0
E002,38,Male,hr,Yes,12.0,6 hrs,nan,nan,2.53,nan,1.0,5.0,100.0,nan,Medium,nan,,6.25,4.0
E006,54,male,it,no,8.0,8,Fair,High,4.9,Low,0.0,4.0,,Desktop,High,Tired,,4.87,3.0
E002,50,FEMALE,HR,No,,7,Good,Medium,4.46,Low,1.0,2.0,,Desktop,Low,Stressed,0.0,4.69,3.0
E002,52,F,it,Yes,,7,Fair,nan,7.5,Low,4.0,1.0,100.0,nan,nan,Tired,0.0,6.31,4.0
E005,29,M,hr,no,,10.5 hrs,Fair,Medium,8.2,Low,1.0,2.0,10.0,Laptop,Low,Stressed,0.0,5.54,1.0
E004,51,Male,hr,No,12.0,8,nan,Low,2.87,nan,3.0,2.0,50.0,Mobile,Low,Calm,1.0,9.45,3.0
E004,34,nan,Admin,nan,12.0,6 hrs,Fair,High,6.54,Low,2.0,6.0,50.0,Mobile,Medium,Stressed,1.0,7.6,3.0
E004,37,Male,Sales,yes,,7,Good,Medium,6.76,High,4.0,2.0,20.0,Mobile,nan,Tired,1.0,7.09,5.0
E003,23,F,Admin,no,6.0,6 hrs,Good,Low,1.5,Medium,0.0,2.0,20.0,Desktop,Medium,Tired,0.0,5.65,5.0
E005,39,FEMALE,Sales,nan,,nan,Good,Low,6.93,Medium,4.0,1.0,100.0,Desktop,nan,Stressed,4.0,1.95,
E002,40,F,Admin,No,6.0,10.5 hrs,nan,Low,2.04,High,3.0,4.0,,nan,High,Happy,0.0,4.38,1.0
E006,34,nan,Sales,Yes,8.0,6 hrs,Fair,nan,3.98,nan,1.0,3.0,150.0,Laptop,Low,Stressed,,4.71,1.0
E003,25,nan,it,yes,6.0,10.5 hrs,Poor,High,3.2,High,1.0,2.0,,nan,Medium,Calm,1.0,5.45,1.0
E004,40,male,nan,No,4.0,nan,Fair,Low,1.86,High,,6.0,,Desktop,nan,Calm,1.0,5.93,
E001,46,M,HR,no,10.0,6 hrs,Good,nan,7.21,Low,4.0,,150.0,Mobile,Medium,Happy,2.0,7.31,1.0
E003,52,F,Sales,yes,4.0,6 hrs,Fair,Medium,3.12,Low,1.0,3.0,10.0,Laptop,Low,Calm,3.0,6.55,4.0
E003,25,Male,IT,nan,4.0,nan,nan,High,4.21,nan,1.0,6.0,50.0,Mobile,Low,Tired,2.0,8.32,4.0
E005,28,Male,Sales,yes,12.0,8,Fair,Medium,4.99,nan,3.0,3.0,100.0,Laptop,High,Happy,2.0,5.38,2.0
E006,37,male,it,nan,10.0,6 hrs,nan,Medium,6.49,Medium,0.0,2.0,150.0,Mobile,nan,Happy,0.0,6.51,
E003,26,FEMALE,HR,No,12.0,6 hrs,Poor,nan,3.06,nan,,5.0,20.0,Laptop,nan,Happy,3.0,6.69,2.0
E006,44,F,Sales,Yes,6.0,7,Poor,Medium,5.97,High,,,100.0,Mobile,High,Stressed,,6.49,
E005,53,Female,Admin,yes,,8,nan,High,4.54,Medium,,3.0,10.0,nan,High,Stressed,3.0,8.56,2.0
E001,45,FEMALE,HR,Yes,6.0,6 hrs,Fair,Medium,2.98,Medium,2.0,5.0,100.0,Desktop,nan,Happy,0.0,7.61,3.0
E002,46,Male,IT,Yes,10.0,nan,Good,nan,7.04,Low,4.0,4.0,150.0,nan,nan,Calm,4.0,3.36,1.0
E002,49,nan,hr,yes,8.0,10.5 hrs,nan,Low,9.16,Low,0.0,3.0,10.0,Mobile,Medium,Tired,5.0,5.77,4.0
E004,40,F,Admin,yes,6.0,nan,Fair,nan,5.41,Medium,2.0,1.0,,Laptop,nan,Tired,,5.97,4.0
E004,28,nan,HR,Yes,4.0,8,Fair,Low,3.78,Low,0.0,6.0,20.0,nan,Medium,Stressed,0.0,10.3,1.0
E001,38,Male,nan,no,10.0,7,Fair,Medium,3.53,Low,4.0,,20.0,Mobile,Medium,nan,4.0,5.34,2.0
E002,23,M,Sales,no,10.0,7,Good,Low,6.61,Low,,4.0,150.0,Desktop,Medium,Happy,,4.04,5.0
E004,37,FEMALE,Admin,yes,6.0,7,Good,nan,5.03,Medium,3.0,4.0,10.0,Laptop,Medium,nan,4.0,6.88,
E006,39,Female,it,Yes,6.0,nan,Good,nan,2.88,Medium,3.0,,20.0,nan,Low,Tired,3.0,6.99,3.0
E003,22,M,nan,Yes,12.0,10.5 hrs,nan,High,1.61,Medium,3.0,5.0,10.0,Desktop,High,Stressed,0.0,5.85,4.0
E005,24,Female,nan,No,12.0,10.5 hrs,nan,High,5.76,High,0.0,2.0,100.0,Mobile,High,Stressed,0.0,5.56,0.0
E004,42,M,it,Yes,4.0,6 hrs,Good,Low,2.47,Medium,4.0,6.0,50.0,Laptop,nan,Stressed,3.0,7.9,3.0
E001,51,FEMALE,it,no,10.0,10.5 hrs,nan,Low,4.19,Low,1.0,1.0,50.0,Mobile,High,Stressed,2.0,4.29,3.0
E002,32,Male,it,No,8.0,10.5 hrs,Good,High,8.26,Medium,1.0,,50.0,Laptop,High,Stressed,0.0,5.32,2.0
E001,43,Female,nan,no,8.0,6 hrs,nan,Medium,3.34,High,3.0,,20.0,Desktop,Low,Happy,5.0,4.96,1.0
E005,46,FEMALE,HR,nan,10.0,nan,Fair,High,7.11,Low,0.0,1.0,150.0,Desktop,Medium,nan,,8.19,
E005,24,Female,it,yes,4.0,nan,Good,Medium,2.96,nan,1.0,5.0,50.0,Desktop,Medium,Tired,5.0,6.57,
E001,51,FEMALE,hr,nan,12.0,8,nan,Low,6.75,Medium,0.0,5.0,,nan,Medium,Tired,1.0,3.87,0.0
E004,45,M,nan,yes,12.0,nan,Fair,Low,6.15,Medium,4.0,4.0,150.0,nan,High,Stressed,1.0,4.07,2.0
E004,44,FEMALE,nan,no,12.0,7,Fair,nan,5.98,nan,3.0,,50.0,nan,High,Stressed,0.0,9.75,1.0
E002,29,M,nan,no,8.0,7,nan,nan,3.78,Low,2.0,5.0,100.0,Mobile,nan,Stressed,4.0,8.17,
E006,25,Male,IT,nan,8.0,8,Fair,Medium,6.27,Medium,3.0,2.0,50.0,nan,Low,Calm,5.0,7.68,0.0
E002,52,M,HR,yes,4.0,10.5 hrs,Poor,Medium,5.75,High,2.0,4.0,150.0,Laptop,Low,Tired,5.0,6.02,5.0
E003,50,male,HR,yes,8.0,8,Good,High,8.78,Low,1.0,4.0,20.0,Desktop,nan,Stressed,3.0,9.02,5.0
E006,34,Male,it,No,6.0,6 hrs,Good,Medium,3.77,Medium,,4.0,,Mobile,nan,nan,,3.79,4.0
E003,30,nan,nan,Yes,8.0,8,Fair,Low,7.57,Low,2.0,1.0,100.0,Mobile,nan,Calm,5.0,7.51,0.0
E002,42,nan,Admin,No,12.0,8,nan,Low,3.2,Medium,,6.0,150.0,nan,Medium,Happy,4.0,5.11,2.0
E006,24,nan,nan,no,4.0,7,Poor,Low,4.52,nan,0.0,6.0,10.0,Laptop,Medium,Calm,1.0,5.5,0.0
E006,46,F,it,nan,10.0,6 hrs,nan,nan,3.72,Medium,,1.0,50.0,Desktop,Medium,Calm,1.0,7.45,0.0
E003,46,F,HR,yes,10.0,6 hrs,Good,Medium,4.01,Low,2.0,4.0,100.0,Mobile,Medium,Calm,,5.71,0.0
E001,33,FEMALE,it,No,4.0,8,Fair,Medium,4.69,Medium,1.0,2.0,20.0,Desktop,nan,nan,3.0,5.13,4.0
E004,50,FEMALE,it,nan,6.0,6 hrs,Poor,nan,7.88,Medium,1.0,3.0,10.0,Laptop,nan,Tired,1.0,5.01,5.0
E006,32,male,it,nan,10.0,6 hrs,Fair,nan,5.91,Low,3.0,4.0,50.0,Desktop,nan,Stressed,,2.03,5.0
E006,32,FEMALE,it,Yes,12.0,nan,Poor,nan,7.47,Medium,1.0,5.0,100.0,nan,Medium,nan,2.0,7.53,1.0
E003,47,Male,it,yes,10.0,6 hrs,Fair,Low,5.03,Medium,0.0,,,Desktop,Medium,nan,1.0,3.99,0.0
E006,35,Male,Sales,nan,10.0,10.5 hrs,nan,Medium,7.57,Low,2.0,,150.0,Mobile,High,Stressed,5.0,9.72,
E003,37,nan,Sales,yes,12.0,6 hrs,Good,High,5.45,nan,4.0,6.0,50.0,nan,nan,Calm,4.0,5.42,3.0
E001,31,M,nan,No,8.0,7,Fair,High,3.42,High,1.0,,100.0,nan,Low,Happy,4.0,8.62,
E006,52,Female,nan,nan,6.0,nan,Fair,Medium,7.11,High,,3.0,50.0,nan,Low,Calm,2.0,2.38,2.0
E005,52,FEMALE,Admin,nan,12.0,7,Poor,Medium,7.97,High,2.0,1.0,,nan,High,Calm,,7.46,3.0
E002,31,male,Admin,No,12.0,7,nan,nan,6.28,High,3.0,1.0,100.0,Mobile,Medium,Tired,4.0,7.98,
E001,47,nan,Sales,yes,,10.5 hrs,nan,nan,6.66,High,4.0,3.0,150.0,Laptop,nan,Calm,,8.61,1.0
E005,41,F,HR,yes,4.0,nan,Poor,Low,7.56,High,3.0,6.0,50.0,Laptop,Medium,Happy,4.0,2.94,2.0
E001,30,Male,IT,nan,6.0,8,nan,nan,4.46,Low,0.0,6.0,100.0,nan,Medium,nan,,4.59,1.0
E004,36,Male,HR,No,8.0,6 hrs,Good,Medium,3.56,Low,3.0,5.0,10.0,Laptop,Low,Calm,4.0,7.15,
E001,30,Male,Admin,no,,10.5 hrs,Fair,Low,5.73,Low,2.0,1.0,20.0,Mobile,Low,nan,0.0,6.3,2.0
E001,28,Female,nan,yes,12.0,10.5 hrs,Poor,High,8.45,Medium,4.0,1.0,,Laptop,nan,Tired,2.0,6.59,5.0
E004,47,Female,Sales,no,,8,nan,Medium,5.6,nan,3.0,4.0,100.0,Laptop,nan,Happy,,5.28,5.0
E006,45,FEMALE,HR,nan,8.0,10.5 hrs,Good,High,6.26,nan,3.0,2.0,100.0,Mobile,Medium,Stressed,2.0,9.1,3.0
E002,33,F,IT,no,,8,Good,Medium,5.15,High,,5.0,100.0,Laptop,Medium,Stressed,1.0,11.22,3.0
E005,41,male,it,no,,8,nan,Medium,5.59,High,,4.0,50.0,nan,High,Tired,5.0,6.21,
E003,35,Female,hr,yes,,8,nan,Low,3.94,Low,0.0,,,nan,Medium,Happy,2.0,6.91,4.0
E002,43,M,Sales,nan,12.0,10.5 hrs,Poor,Low,6.1,nan,2.0,2.0,20.0,Mobile,High,nan,,6.11,
E001,37,Female,Sales,no,12.0,8,nan,nan,6.76,Medium,3.0,,,nan,Medium,Tired,3.0,8.57,
E003,50,Male,IT,yes,4.0,10.5 hrs,Poor,Medium,1.99,Medium,2.0,1.0,50.0,nan,Medium,Calm,2.0,7.66,
E004,53,male,it,no,10.0,nan,Fair,Medium,2.0,Low,1.0,2.0,100.0,nan,Medium,nan,,3.87,1.0
E002,40,FEMALE,it,yes,6.0,8,Good,Low,1.49,High,0.0,1.0,,nan,nan,Calm,3.0,4.77,3.0
E006,53,Female,hr,nan,4.0,10.5 hrs,Poor,High,7.95,nan,,6.0,100.0,nan,nan,Calm,4.0,3.98,2.0
E005,41,Male,it,No,8.0,10.5 hrs,Good,nan,3.15,Medium,0.0,4.0,20.0,Laptop,nan,nan,5.0,11.39,0.0
E002,41,nan,IT,yes,,10.5 hrs,Fair,Medium,5.7,High,0.0,1.0,10.0,Mobile,High,Calm,,7.27,
E002,29,M,nan,yes,12.0,6 hrs,nan,Low,8.57,nan,2.0,2.0,50.0,Desktop,High,Stressed,3.0,4.81,0.0
E006,34,M,it,no,,6 hrs,Poor,Medium,5.67,Medium,,4.0,10.0,Mobile,nan,nan,5.0,4.65,0.0
E003,27,nan,nan,nan,12.0,8,nan,Low,6.03,High,,2.0,,Mobile,High,Tired,5.0,7.61,4.0
E004,37,FEMALE,Admin,Yes,6.0,nan,Good,nan,3.31,Medium,3.0,2.0,100.0,Mobile,nan,Stressed,0.0,7.81,
E006,26,FEMALE,Admin,Yes,4.0,8,Poor,High,5.67,High,3.0,3.0,100.0,Laptop,Low,Tired,,7.6,3.0
E004,27,Female,nan,No,4.0,7,Fair,Medium,3.01,High,2.0,1.0,150.0,Mobile,nan,Happy,5.0,5.15,1.0
E006,54,FEMALE,IT,nan,8.0,7,Fair,Medium,1.19,High,2.0,1.0,150.0,Mobile,Low,Tired,4.0,6.61,1.0
E002,36,F,Sales,yes,4.0,nan,nan,nan,5.1,nan,1.0,2.0,10.0,Laptop,Medium,nan,,6.22,
E004,36,F,Sales,Yes,4.0,nan,Fair,High,5.64,Low,4.0,,150.0,nan,High,Tired,,4.13,
E003,35,Male,Sales,No,10.0,nan,Fair,Medium,3.94,High,4.0,6.0,,Desktop,High,Happy,3.0,4.15,4.0
E003,26,Male,HR,nan,6.0,6 hrs,nan,nan,3.51,High,0.0,1.0,20.0,nan,nan,Calm,5.0,6.82,2.0
E005,47,Male,Sales,No,,6 hrs,nan,Medium,4.57,Medium,3.0,5.0,,Mobile,Medium,nan,4.0,6.39,5.0
E004,38,F,IT,Yes,4.0,7,Poor,Medium,3.55,Medium,,6.0,10.0,nan,Medium,Stressed,0.0,7.11,
E005,37,Female,hr,no,8.0,nan,Poor,nan,6.48,nan,0.0,6.0,,Laptop,Medium,Stressed,4.0,7.58,3.0
E006,44,Female,Admin,no,,10.5 hrs,nan,nan,5.89,Low,,6.0,150.0,Desktop,Medium,Tired,4.0,9.0,3.0
E001,34,FEMALE,it,nan,12.0,7,Good,Low,8.26,Medium,3.0,1.0,150.0,nan,High,Stressed,2.0,4.45,2.0
E003,54,Female,Sales,No,4.0,nan,Good,Low,4.29,nan,3.0,6.0,20.0,Mobile,nan,Happy,1.0,7.26,2.0
E002,50,Male,HR,yes,4.0,10.5 hrs,Poor,Medium,5.14,nan,1.0,6.0,,Desktop,nan,Stressed,3.0,7.5,3.0
E003,48,male,Admin,Yes,,nan,Poor,nan,5.35,nan,2.0,4.0,20.0,Mobile,Low,Tired,1.0,5.38,3.0
E001,36,Male,Admin,no,12.0,8,nan,High,4.25,High,2.0,1.0,10.0,nan,High,Stressed,0.0,6.24,0.0
E002,30,F,nan,no,10.0,10.5 hrs,Good,High,1.03,Low,2.0,6.0,50.0,nan,Low,Calm,0.0,5.43,
E004,47,nan,HR,No,6.0,8,nan,Medium,5.89,Low,4.0,,,Mobile,Medium,Calm,4.0,10.22,
E004,24,male,IT,no,10.0,6 hrs,Poor,Low,9.67,Low,2.0,5.0,,Desktop,nan,Stressed,1.0,6.21,
E003,26,FEMALE,hr,No,8.0,7,Fair,nan,7.0,High,4.0,6.0,20.0,Desktop,Low,nan,3.0,6.9,1.0
E002,41,M,Sales,Yes,,nan,Fair,nan,8.92,High,,2.0,150.0,Desktop,High,Stressed,,5.47,0.0
E006,41,nan,Sales,No,4.0,7,Fair,Low,6.79,Medium,0.0,1.0,10.0,nan,nan,Calm,3.0,5.04,0.0
E002,26,Female,HR,no,10.0,nan,nan,nan,4.7,Medium,4.0,4.0,50.0,nan,High,Calm,,3.4,1.0
E005,31,Female,IT,No,6.0,8,Good,Medium,6.2,Medium,3.0,5.0,,Mobile,nan,Happy,4.0,8.2,4.0
E001,37,F,HR,no,8.0,10.5 hrs,Poor,nan,7.14,nan,1.0,3.0,10.0,Mobile,High,Tired,3.0,7.54,5.0
E004,46,Male,HR,nan,10.0,10.5 hrs,Good,nan,1.8,Low,1.0,2.0,150.0,Laptop,High,Happy,2.0,5.4,4.0
E003,46,Male,hr,no,4.0,nan,Good,Low,5.89,High,3.0,2.0,50.0,Laptop,nan,nan,,4.2,4.0
E002,51,male,IT,no,6.0,8,Poor,Low,4.8,Medium,,2.0,50.0,Laptop,High,Tired,1.0,6.36,4.0
E004,35,Female,hr,no,4.0,nan,Good,High,7.95,nan,0.0,5.0,20.0,Mobile,High,Stressed,0.0,5.0,2.0
E003,43,nan,IT,nan,4.0,nan,Fair,Medium,5.74,High,1.0,1.0,100.0,Desktop,Medium,Stressed,3.0,5.56,0.0
E004,49,F,Sales,yes,8.0,nan,Poor,Low,0.08,nan,3.0,1.0,150.0,Laptop,nan,nan,,3.47,2.0
E003,51,nan,it,no,6.0,10.5 hrs,Fair,Low,5.88,nan,1.0,6.0,100.0,Mobile,Low,Calm,3.0,6.43,
E004,40,FEMALE,nan,yes,12.0,nan,nan,Low,0.88,nan,4.0,6.0,150.0,nan,nan,Stressed,3.0,6.47,2.0
E006,41,Male,it,Yes,4.0,10.5 hrs,Fair,nan,7.55,Low,,1.0,10.0,Desktop,nan,Happy,4.0,8.19,1.0
E005,43,nan,Admin,No,6.0,6 hrs,nan,Medium,3.46,High,1.0,,100.0,Laptop,Medium,Calm,0.0,5.7,4.0
E001,36,Female,IT,yes,4.0,8,nan,Medium,2.74,High,,6.0,,nan,Low,Stressed,,5.33,3.0
E004,32,M,it,Yes,10.0,6 hrs,Poor,nan,3.46,nan,,,,Desktop,Low,Calm,1.0,2.89,4.0
E001,45,F,HR,No,10.0,nan,Fair,nan,3.21,Low,4.0,1.0,,Desktop,Low,Tired,3.0,8.2,0.0
E004,27,male,Sales,no,6.0,10.5 hrs,Fair,Low,4.69,nan,,2.0,50.0,nan,High,Stressed,2.0,7.79,2.0
E002,38,Male,nan,no,8.0,8,Fair,High,3.28,Medium,4.0,3.0,20.0,Laptop,High,Stressed,5.0,6.06,0.0
E005,49,Male,nan,no,12.0,7,Poor,High,4.4,High,1.0,2.0,150.0,Laptop,High,Calm,,3.34,2.0
E006,52,FEMALE,Admin,nan,10.0,8,nan,Medium,1.92,High,1.0,,20.0,nan,Low,Tired,4.0,3.57,2.0
E005,30,Male,nan,nan,8.0,8,nan,High,4.5,Low,,6.0,150.0,nan,nan,Happy,1.0,4.91,2.0
E001,31,F,Sales,nan,12.0,nan,nan,Low,7.85,High,4.0,3.0,,nan,nan,Tired,3.0,7.93,3.0
E002,42,Female,it,nan,10.0,6 hrs,Poor,nan,4.1,High,1.0,3.0,50.0,Mobile,Low,Happy,1.0,6.58,
E003,52,Female,nan,Yes,12.0,6 hrs,Poor,Medium,6.25,High,,1.0,50.0,Desktop,Low,nan,4.0,3.01,4.0
E005,50,Female,nan,Yes,,7,Good,Medium,2.49,Low,0.0,4.0,50.0,Laptop,Medium,Tired,,6.81,2.0
E006,32,M,IT,no,4.0,nan,Fair,nan,6.16,nan,2.0,5.0,50.0,Laptop,High,Happy,5.0,4.32,1.0
E002,54,M,HR,No,6.0,8,nan,High,7.28,High,2.0,4.0,50.0,nan,High,Calm,2.0,4.96,5.0
E002,22,Male,IT,nan,10.0,6 hrs,Good,Medium,7.85,nan,3.0,3.0,,Desktop,High,Happy,,7.94,5.0
E001,42,nan,it,No,10.0,6 hrs,Good,nan,5.4,Low,,4.0,20.0,nan,Medium,nan,3.0,7.53,2.0
E006,44,M,Sales,Yes,4.0,10.5 hrs,Fair,nan,6.34,nan,2.0,6.0,10.0,Desktop,Medium,Happy,2.0,8.19,4.0
E002,30,nan,Sales,nan,10.0,8,Poor,High,2.44,Medium,0.0,3.0,100.0,nan,Medium,Tired,4.0,5.95,4.0
E002,22,nan,IT,Yes,10.0,nan,Good,High,4.23,High,,2.0,20.0,nan,Low,Happy,2.0,7.77,
